startTime;edgeTime;cloudTime;notificationTime;clientName;hasLeak;leakGroup;prediction
1692257177.393;1692257177.898425;1692257178.209496;1692257178.209705;gateway_2;0;0;0
1692257177.897;1692257178.401646;1692257178.712411;1692257178.712624;gateway_2;0;0;0
1692257178.4;1692257178.904541;1692257179.216235;1692257179.216457;gateway_2;0;0;0
1692257178.903;1692257179.407134;1692257179.718453;1692257179.718669;gateway_2;0;0;0
1692257179.406;1692257179.910832;1692257180.222733;1692257180.222963;gateway_2;0;0;0
1692257179.909;1692257180.413322;1692257180.724748;1692257180.724956;gateway_2;0;0;0
1692257180.412;1692257180.917227;1692257181.229;1692257181.22924;gateway_2;0;0;0
1692257180.916;1692257181.420167;1692257181.73197;1692257181.732195;gateway_2;0;0;0
1692257181.418;1692257181.922078;1692257182.233487;1692257182.233704;gateway_2;0;0;0
1692257181.921;1692257182.424767;1692257182.736483;1692257182.736694;gateway_2;0;0;0
1692257182.424;1692257182.928631;1692257183.240234;1692257183.240455;gateway_2;0;0;0
1692257182.927;1692257183.430829;1692257183.742148;1692257183.742362;gateway_2;0;0;0
1692257183.43;1692257183.933802;1692257184.245709;1692257184.24593;gateway_2;0;1;1
1692257183.933;1692257184.437249;1692257184.748468;1692257184.748684;gateway_2;0;1;1
1692257184.436;1692257184.940559;1692257185.252468;1692257185.252674;gateway_2;0;1;1
1692257184.94;1692257185.442903;1692257185.754445;1692257185.754653;gateway_2;0;1;1
1692257185.442;1692257185.945874;1692257186.257503;1692257186.257713;gateway_2;0;1;1
1692257185.945;1692257186.449263;1692257186.760765;1692257186.760953;gateway_2;0;1;1
1692257186.448;1692257186.951423;1692257187.262741;1692257187.262947;gateway_2;0;1;1
1692257186.951;1692257187.454431;1692257187.765727;1692257187.765934;gateway_2;1;1;1
1692257187.454;1692257187.957609;1692257188.269523;1692257188.269743;gateway_2;0;1;1
1692257187.957;1692257188.460261;1692257188.77175;1692257188.771945;gateway_2;0;1;1
1692257188.46;1692257188.964375;1692257189.276042;1692257189.276254;gateway_2;0;0;0
1692257188.963;1692257189.466438;1692257189.777546;1692257189.777754;gateway_2;0;0;0
1692257189.466;1692257189.969428;1692257190.281008;1692257190.281227;gateway_2;0;0;0
1692257189.969;1692257190.472346;1692257190.783766;1692257190.783978;gateway_2;0;0;0
1692257190.472;1692257190.975168;1692257191.287279;1692257191.287498;gateway_2;0;0;0
1692257193.489;1692257193.993856;1692257194.305796;1692257194.306015;gateway_1;0;0;0
1692257193.992;1692257194.496356;1692257194.807031;1692257194.807238;gateway_1;0;0;0
1692257194.495;1692257194.998778;1692257195.31081;1692257195.311014;gateway_1;0;0;0
1692257194.998;1692257195.501647;1692257195.812796;1692257195.812985;gateway_1;0;0;0
1692257195.501;1692257196.005886;1692257196.317116;1692257196.317335;gateway_1;0;0;0
1692257196.005;1692257196.509093;1692257196.831563;1692257196.831778;gateway_1;0;0;0
1692257196.508;1692257197.011359;1692257197.323108;1692257197.323331;gateway_1;0;0;0
1692257197.011;1692257197.514307;1692257197.827252;1692257197.827459;gateway_1;0;0;0
1692257197.514;1692257198.018294;1692257198.329221;1692257198.329432;gateway_1;0;0;0
1692257198.017;1692257198.522106;1692257198.832836;1692257198.833053;gateway_1;0;0;0
1692257198.521;1692257199.024957;1692257199.33603;1692257199.336233;gateway_1;0;0;0
1692257199.024;1692257199.528002;1692257199.839159;1692257199.840055;gateway_1;0;0;0
1692257199.526;1692257200.030352;1692257200.341592;1692257200.341849;gateway_1;0;0;0
1692257200.029;1692257200.532516;1692257200.843593;1692257200.843804;gateway_1;0;0;0
1692257200.532;1692257201.035996;1692257201.347114;1692257201.347325;gateway_1;0;0;0
1692257201.035;1692257201.538621;1692257201.84985;1692257201.850057;gateway_1;0;0;0
1692257201.538;1692257202.04125;1692257202.352852;1692257202.353062;gateway_1;0;0;0
1692257202.041;1692257202.545549;1692257202.857121;1692257202.857381;gateway_1;0;0;0
1692257202.544;1692257203.048175;1692257203.35885;1692257203.359057;gateway_1;0;0;0
1692257203.047;1692257203.551349;1692257203.862591;1692257203.862806;gateway_1;0;0;0
1692257203.551;1692257204.05511;1692257204.366906;1692257204.367111;gateway_2;0;0;0
1692257204.054;1692257204.557465;1692257204.869395;1692257204.869611;gateway_2;0;0;0
1692257204.557;1692257205.061959;1692257205.373631;1692257205.373837;gateway_2;0;0;0
1692257205.06;1692257205.565067;1692257205.880133;1692257205.88035;gateway_2;0;0;0
1692257205.563;1692257206.067582;1692257206.37907;1692257206.379285;gateway_2;0;0;0
1692257206.066;1692257206.570294;1692257206.881598;1692257206.881815;gateway_2;0;0;0
1692257206.569;1692257207.072874;1692257207.384647;1692257207.384855;gateway_2;0;0;0
1692257207.072;1692257207.575812;1692257207.887418;1692257207.887626;gateway_2;0;0;0
1692257207.575;1692257208.079184;1692257208.390908;1692257208.391115;gateway_2;0;0;0
1692257208.078;1692257208.580768;1692257208.893159;1692257208.893365;gateway_2;0;0;0
1692257208.581;1692257209.08594;1692257209.398151;1692257209.398362;gateway_2;0;0;0
1692257209.084;1692257209.5879;1692257209.8996;1692257209.899804;gateway_2;0;0;0
1692257209.587;1692257210.090584;1692257210.402158;1692257210.402368;gateway_2;0;0;0
1692257210.09;1692257210.593265;1692257210.905803;1692257210.90602;gateway_2;0;0;0
1692257210.593;1692257211.096005;1692257211.407942;1692257211.408148;gateway_2;0;0;0
1692257211.096;1692257211.600246;1692257211.912211;1692257211.912402;gateway_2;0;0;0
1692257211.598;1692257212.102138;1692257212.413168;1692257212.413386;gateway_2;0;0;0
1692257212.101;1692257212.604398;1692257212.916449;1692257212.916683;gateway_2;0;0;0
1692257212.604;1692257213.10762;1692257213.419435;1692257213.419642;gateway_2;0;0;0
1692257213.107;1692257213.610483;1692257213.921676;1692257213.92188;gateway_2;0;0;0
1692257213.609;1692257214.113975;1692257214.425695;1692257214.425903;gateway_2;0;0;0
1692257214.113;1692257214.616233;1692257214.928179;1692257214.928383;gateway_2;0;0;0
1692257214.616;1692257215.120438;1692257215.43245;1692257215.432654;gateway_2;0;0;0
1692257215.118;1692257215.621665;1692257215.933667;1692257215.933872;gateway_2;0;0;0
1692257215.621;1692257216.125498;1692257216.436991;1692257216.437202;gateway_2;0;0;0
1692257216.124;1692257216.628467;1692257216.939966;1692257216.940173;gateway_2;0;0;0
1692257216.628;1692257217.130791;1692257217.442711;1692257217.442919;gateway_2;0;0;0
1692257217.13;1692257217.634305;1692257217.946568;1692257217.946781;gateway_2;0;0;0
1692257217.633;1692257218.136459;1692257218.447994;1692257218.4482;gateway_2;0;0;0
1692257218.135;1692257218.638936;1692257218.950564;1692257218.950813;gateway_2;0;0;0
1692257218.638;1692257219.14283;1692257219.455011;1692257219.45522;gateway_2;0;0;0
1692257219.142;1692257219.645494;1692257219.9575;1692257219.957706;gateway_2;0;0;0
1692257219.645;1692257220.148563;1692257220.46051;1692257220.460712;gateway_2;0;0;0
1692257220.148;1692257220.651067;1692257220.963481;1692257220.963686;gateway_2;0;0;0
1692257220.65;1692257221.154406;1692257221.465992;1692257221.466199;gateway_2;0;0;0
1692257221.154;1692257221.65725;1692257221.968364;1692257221.968554;gateway_2;0;0;0
1692257221.656;1692257222.159348;1692257222.471237;1692257222.471444;gateway_2;0;0;0
1692257222.159;1692257222.661574;1692257222.973296;1692257222.973502;gateway_2;0;0;0
1692257222.661;1692257223.164652;1692257223.477029;1692257223.477249;gateway_2;0;0;0
1692257223.164;1692257223.667503;1692257223.979208;1692257223.979412;gateway_2;0;0;0
1692257223.667;1692257224.170869;1692257224.482842;1692257224.483048;gateway_2;0;1;1
1692257224.17;1692257224.672825;1692257224.98499;1692257224.985207;gateway_2;0;1;1
1692257224.672;1692257225.176426;1692257225.488575;1692257225.488775;gateway_2;0;1;1
1692257225.175;1692257225.679537;1692257225.991289;1692257225.991495;gateway_2;0;1;1
1692257225.678;1692257226.181867;1692257226.494539;1692257226.494749;gateway_2;0;1;1
1692257226.181;1692257226.685027;1692257226.997031;1692257226.997249;gateway_2;0;1;1
1692257226.684;1692257227.187993;1692257227.499115;1692257227.499341;gateway_2;0;1;1
1692257227.187;1692257227.690861;1692257228.002731;1692257228.002939;gateway_2;1;1;1
1692257227.69;1692257228.19303;1692257228.505547;1692257228.505756;gateway_2;0;1;1
1692257228.193;1692257228.695633;1692257229.008065;1692257229.008266;gateway_2;0;1;1
1692257228.695;1692257229.198516;1692257229.51076;1692257229.51097;gateway_2;0;0;0
1692257229.197;1692257229.701353;1692257230.013574;1692257230.013775;gateway_2;0;0;0
1692257229.701;1692257230.203836;1692257230.516026;1692257230.516226;gateway_2;0;0;0
1692257230.203;1692257230.707123;1692257231.018517;1692257231.018725;gateway_2;0;0;0
1692257230.706;1692257231.210043;1692257231.521814;1692257231.522021;gateway_2;0;0;0
1692257233.724;1692257234.229725;1692257234.647532;1692257234.64774;gateway_1;0;0;0
1692257234.229;1692257234.731989;1692257235.043857;1692257235.044064;gateway_1;0;0;0
1692257234.731;1692257235.235299;1692257235.54681;1692257235.547016;gateway_1;0;0;0
1692257235.235;1692257235.738653;1692257236.0498;1692257236.050004;gateway_1;0;0;0
1692257235.738;1692257236.241347;1692257236.552181;1692257236.552379;gateway_1;0;0;0
1692257236.241;1692257236.744187;1692257237.056069;1692257237.05627;gateway_1;0;0;0
1692257236.743;1692257237.246578;1692257237.558099;1692257237.558303;gateway_1;0;0;0
1692257237.246;1692257237.750495;1692257238.061828;1692257238.062035;gateway_1;0;0;0
1692257237.749;1692257238.25398;1692257238.565351;1692257238.56556;gateway_1;0;0;0
1692257238.253;1692257238.757324;1692257239.068821;1692257239.069006;gateway_1;0;0;0
1692257238.756;1692257239.259304;1692257239.572083;1692257239.572292;gateway_1;0;0;0
1692257239.259;1692257239.76286;1692257240.074595;1692257240.074799;gateway_1;0;0;0
1692257239.762;1692257240.265673;1692257240.577095;1692257240.577299;gateway_1;0;0;0
1692257240.265;1692257240.768963;1692257241.080862;1692257241.081065;gateway_1;0;0;0
1692257240.768;1692257241.271461;1692257241.583089;1692257241.583296;gateway_1;0;0;0
1692257241.271;1692257241.774579;1692257242.08639;1692257242.086602;gateway_1;0;0;0
1692257241.774;1692257242.278516;1692257242.58934;1692257242.589549;gateway_1;0;0;0
1692257242.278;1692257242.781036;1692257243.092626;1692257243.092831;gateway_1;0;0;0
1692257242.78;1692257243.283895;1692257243.595644;1692257243.595854;gateway_1;0;0;0
1692257243.283;1692257243.787344;1692257244.099169;1692257244.09937;gateway_1;0;0;0
1692257243.786;1692257244.290214;1692257244.602137;1692257244.602343;gateway_2;0;0;0
1692257244.289;1692257244.793588;1692257245.105407;1692257245.105613;gateway_2;0;0;0
1692257244.792;1692257245.295856;1692257245.607922;1692257245.608129;gateway_2;0;0;0
1692257245.295;1692257245.798542;1692257246.111173;1692257246.111374;gateway_2;0;0;0
1692257245.798;1692257246.301415;1692257246.613785;1692257246.613991;gateway_2;0;0;0
1692257246.301;1692257246.803995;1692257247.115946;1692257247.116152;gateway_2;0;0;0
1692257246.803;1692257247.307659;1692257247.61971;1692257247.61992;gateway_2;0;0;0
1692257247.307;1692257247.810448;1692257248.122672;1692257248.12288;gateway_2;0;0;0
1692257247.81;1692257248.313324;1692257248.625425;1692257248.625629;gateway_2;0;0;0
1692257248.312;1692257248.816195;1692257249.12938;1692257249.129587;gateway_2;0;0;0
1692257248.815;1692257249.319506;1692257249.631654;1692257249.63186;gateway_2;0;0;0
1692257249.318;1692257249.822059;1692257250.134464;1692257250.134671;gateway_2;0;0;0
1692257249.822;1692257250.325481;1692257250.637725;1692257250.637931;gateway_2;0;0;0
1692257250.324;1692257250.827809;1692257251.139699;1692257251.139909;gateway_2;0;0;0
1692257250.827;1692257251.33103;1692257251.643191;1692257251.643398;gateway_2;0;0;0
1692257251.331;1692257251.833789;1692257252.145951;1692257252.146156;gateway_2;0;0;0
1692257251.833;1692257252.33694;1692257252.64946;1692257252.649664;gateway_2;0;0;0
1692257252.336;1692257252.84026;1692257253.152465;1692257253.152672;gateway_2;0;0;0
1692257252.84;1692257253.344268;1692257253.655949;1692257253.656158;gateway_2;0;0;0
1692257253.343;1692257253.847429;1692257254.159207;1692257254.159417;gateway_2;0;0;0
1692257253.846;1692257254.350488;1692257254.662979;1692257254.663224;gateway_2;0;0;0
1692257254.349;1692257254.853216;1692257255.165447;1692257255.165695;gateway_2;0;0;0
1692257254.852;1692257255.356302;1692257255.668604;1692257255.668858;gateway_2;0;0;0
1692257255.355;1692257255.859514;1692257256.171582;1692257256.171904;gateway_2;0;0;0
1692257255.858;1692257256.362493;1692257256.674541;1692257256.674823;gateway_2;0;0;0
1692257256.361;1692257256.865813;1692257257.177763;1692257257.177986;gateway_2;0;0;0
1692257256.865;1692257257.369964;1692257257.682019;1692257257.682247;gateway_2;0;0;0
1692257257.369;1692257257.872377;1692257258.183998;1692257258.184209;gateway_2;0;0;0
1692257257.871;1692257258.375228;1692257258.687357;1692257258.687586;gateway_2;0;0;0
1692257258.375;1692257258.87857;1692257259.19056;1692257259.190823;gateway_2;0;0;0
1692257258.878;1692257259.381355;1692257259.694252;1692257259.694446;gateway_2;0;0;0
1692257259.38;1692257259.884501;1692257260.19614;1692257260.196397;gateway_2;0;0;0
1692257259.884;1692257260.386748;1692257260.698782;1692257260.699027;gateway_2;0;0;0
1692257260.386;1692257260.890197;1692257261.20181;1692257261.202022;gateway_2;0;0;0
1692257260.889;1692257261.391896;1692257261.704527;1692257261.704735;gateway_2;0;0;0
1692257261.391;1692257261.895682;1692257262.208528;1692257262.208763;gateway_2;0;0;0
1692257261.895;1692257262.398901;1692257262.710541;1692257262.710747;gateway_2;0;0;0
1692257262.398;1692257262.902242;1692257263.214029;1692257263.214831;gateway_2;0;0;0
1692257262.901;1692257263.404756;1692257263.716826;1692257263.717019;gateway_2;0;0;0
1692257263.404;1692257263.907576;1692257264.219792;1692257264.220017;gateway_2;0;0;0
1692257263.907;1692257264.41148;1692257264.723817;1692257264.724088;gateway_2;0;1;1
1692257264.411;1692257264.914587;1692257265.22684;1692257265.227062;gateway_2;0;1;1
1692257264.914;1692257265.4177;1692257265.73006;1692257265.730279;gateway_2;0;1;1
1692257265.417;1692257265.921276;1692257266.233069;1692257266.233288;gateway_2;0;1;1
1692257265.92;1692257266.424505;1692257266.736754;1692257266.736977;gateway_2;0;1;1
1692257266.424;1692257266.927865;1692257267.240273;1692257267.240721;gateway_2;0;1;1
1692257266.927;1692257267.430587;1692257267.74281;1692257267.743056;gateway_2;0;1;1
1692257267.43;1692257267.934674;1692257268.246773;1692257268.24708;gateway_2;1;1;1
1692257267.934;1692257268.437193;1692257268.749687;1692257268.74998;gateway_2;0;1;1
1692257268.437;1692257268.940132;1692257269.25231;1692257269.252569;gateway_2;0;1;1
1692257268.939;1692257269.4424;1692257269.754963;1692257269.755207;gateway_2;0;0;0
1692257269.442;1692257269.944976;1692257270.256823;1692257270.257052;gateway_2;0;0;0
1692257269.944;1692257270.447536;1692257270.759559;1692257270.759795;gateway_2;0;0;0
1692257270.447;1692257270.951393;1692257271.263384;1692257271.26362;gateway_2;0;0;0
1692257270.95;1692257271.453873;1692257271.765827;1692257271.76606;gateway_2;0;0;0
1692257273.967;1692257274.471677;1692257274.784407;1692257274.784664;gateway_1;0;0;0
1692257274.471;1692257274.975303;1692257275.28711;1692257275.287358;gateway_1;0;0;0
1692257274.974;1692257275.477695;1692257275.789101;1692257275.789326;gateway_1;0;0;0
1692257275.477;1692257275.979485;1692257276.291737;1692257276.291962;gateway_1;0;0;0
1692257275.979;1692257276.483297;1692257276.794381;1692257276.794604;gateway_1;0;0;0
1692257276.482;1692257276.985648;1692257277.297653;1692257277.297878;gateway_1;0;0;0
1692257276.985;1692257277.487975;1692257277.799665;1692257277.799885;gateway_1;0;0;0
1692257277.487;1692257277.991193;1692257278.303376;1692257278.303592;gateway_1;0;0;0
1692257277.991;1692257278.494206;1692257278.80586;1692257278.806089;gateway_1;0;0;0
1692257278.494;1692257278.998577;1692257279.310041;1692257279.310259;gateway_1;0;0;0
1692257278.998;1692257279.501078;1692257279.812903;1692257279.813116;gateway_1;0;0;0
1692257279.5;1692257280.004348;1692257280.315627;1692257280.315841;gateway_1;0;0;0
1692257280.003;1692257280.507517;1692257280.819175;1692257280.819393;gateway_1;0;0;0
1692257280.507;1692257281.01068;1692257281.32236;1692257281.322606;gateway_1;0;0;0
1692257281.009;1692257281.51402;1692257281.825436;1692257281.825702;gateway_1;0;0;0
1692257281.513;1692257282.016537;1692257282.328259;1692257282.328467;gateway_1;0;0;0
1692257282.016;1692257282.521228;1692257282.833648;1692257282.833854;gateway_1;0;0;0
1692257282.519;1692257283.022292;1692257283.333903;1692257283.334115;gateway_1;0;0;0
1692257283.022;1692257283.525736;1692257283.837686;1692257283.837897;gateway_1;0;0;0
1692257283.525;1692257284.028184;1692257284.340216;1692257284.340426;gateway_1;0;0;0
1692257284.028;1692257284.531991;1692257284.84442;1692257284.844628;gateway_2;0;0;0
1692257284.531;1692257285.034778;1692257285.347404;1692257285.347615;gateway_2;0;0;0
1692257285.034;1692257285.53834;1692257285.850389;1692257285.850597;gateway_2;0;0;0
1692257285.538;1692257286.041606;1692257286.353644;1692257286.353852;gateway_2;0;0;0
1692257286.041;1692257286.54357;1692257286.855636;1692257286.855842;gateway_2;0;0;0
