startTime;edgeTime;cloudTime;notificationTime;clientName;hasLeak;leakGroup;prediction
1692190329.659;1692190330.162154;1692190381.200515;1692190381.200515;gateway_2;0;0;0
1692190330.162;1692190330.666359;1692190381.202517;1692190381.203514;gateway_2;0;0;0
1692190330.665;1692190331.168748;1692190381.203514;1692190381.205522;gateway_2;0;0;0
1692190331.168;1692190331.672292;1692190381.205522;1692190381.20652;gateway_2;0;0;0
1692190331.671;1692190332.174014;1692190381.20652;1692190381.207514;gateway_2;0;0;0
1692190332.173;1692190332.677091;1692190381.207514;1692190381.208514;gateway_2;0;0;0
1692190332.676;1692190333.179607;1692190381.209517;1692190381.209517;gateway_2;0;0;0
1692190333.179;1692190333.683228;1692190381.210519;1692190381.210519;gateway_2;0;0;0
1692190333.682;1692190334.18503;1692190381.211515;1692190381.212517;gateway_2;0;0;0
1692190334.185;1692190334.689134;1692190381.212517;1692190381.213519;gateway_2;0;0;0
1692190334.688;1692190335.192101;1692190381.213519;1692190381.21452;gateway_2;0;0;0
1692190335.191;1692190335.695061;1692190381.21452;1692190381.215515;gateway_2;0;0;0
1692190335.694;1692190336.197861;1692190381.215515;1692190381.218517;gateway_2;0;0;0
1692190336.197;1692190336.699732;1692190381.220514;1692190381.224518;gateway_2;0;0;0
1692190336.7;1692190337.202979;1692190381.224518;1692190381.225517;gateway_2;0;0;0
1692190337.202;1692190337.706841;1692190381.226521;1692190381.226521;gateway_2;0;0;0
1692190337.707;1692190338.209942;1692190381.226521;1692190381.227519;gateway_2;0;0;0
1692190338.209;1692190338.713235;1692190381.228515;1692190381.228515;gateway_2;0;1;1
1692190267.738;1692190268.241271;1692190381.22952;1692190381.22952;gateway_1;0;0;0
1692190338.712;1692190339.215714;1692190381.230523;1692190381.231521;gateway_2;0;1;1
1692190268.24;1692190268.743837;1692190381.234517;1692190381.235517;gateway_1;0;0;0
1692190339.215;1692190339.717858;1692190381.236516;1692190381.23752;gateway_2;0;1;1
1692190268.743;1692190269.246011;1692190381.23752;1692190381.238524;gateway_1;0;0;0
1692190339.717;1692190340.221249;1692190381.239522;1692190381.239522;gateway_2;0;1;1
1692190269.246;1692190269.750061;1692190381.24052;1692190381.24052;gateway_1;0;0;0
1692190340.221;1692190340.724753;1692190381.241521;1692190381.242516;gateway_2;0;1;1
1692190269.749;1692190270.252824;1692190381.242516;1692190381.243515;gateway_1;0;0;0
1692190340.724;1692190341.229297;1692190381.24452;1692190381.245516;gateway_2;0;1;1
1692190270.252;1692190270.755672;1692190381.245516;1692190381.247515;gateway_1;0;0;0
1692190341.228;1692190341.730362;1692190381.247515;1692190381.248523;gateway_2;0;1;1
1692190270.755;1692190271.2592;1692190381.248523;1692190381.249516;gateway_1;0;0;0
1692190341.73;1692190342.233397;1692190381.249516;1692190381.250519;gateway_2;1;1;1
1692190271.258;1692190271.762054;1692190381.250519;1692190381.251515;gateway_1;0;0;0
1692190342.232;1692190342.735114;1692190381.251515;1692190381.252521;gateway_2;0;1;1
1692190271.761;1692190272.265564;1692190381.252521;1692190381.253519;gateway_1;0;0;0
1692190342.734;1692190343.273034;1692190381.254517;1692190381.254517;gateway_2;0;1;1
1692190272.265;1692190272.768535;1692190381.255518;1692190381.256514;gateway_1;0;0;0
1692190343.269;1692190343.772903;1692190381.256514;1692190381.25752;gateway_2;0;0;0
1692190272.768;1692190273.271636;1692190381.25752;1692190381.258519;gateway_1;0;0;0
1692190343.771;1692190344.322435;1692190381.258519;1692190381.259518;gateway_2;0;0;0
1692190273.271;1692190273.774733;1692190381.259518;1692190381.260518;gateway_1;0;0;0
1692190344.32;1692190344.823046;1692190381.260518;1692190381.263524;gateway_2;0;0;0
1692190273.774;1692190274.278733;1692190381.263524;1692190381.265521;gateway_1;0;0;0
1692190344.822;1692190345.325232;1692190381.265521;1692190381.269518;gateway_2;0;0;0
1692190274.278;1692190274.780318;1692190381.269518;1692190381.270527;gateway_1;0;0;0
1692190345.325;1692190345.828437;1692190381.270527;1692190381.271515;gateway_2;0;0;0
1692190274.78;1692190275.284808;1692190381.272537;1692190381.27352;gateway_1;0;0;0
1692190358.57;1692190359.073929;1692190381.27352;1692190381.274519;gateway_2;0;0;0
1692190275.284;1692190275.786664;1692190381.274519;1692190381.27552;gateway_1;0;0;0
1692190359.072;1692190359.576176;1692190381.27552;1692190381.276514;gateway_2;0;0;0
1692190275.786;1692190276.290356;1692190381.279517;1692190381.280517;gateway_1;0;0;0
1692190359.575;1692190360.078882;1692190381.280517;1692190381.281517;gateway_2;0;0;0
1692190276.29;1692190276.793832;1692190381.281517;1692190381.282516;gateway_1;0;0;0
1692190360.078;1692190360.582335;1692190381.283518;1692190381.283518;gateway_2;0;0;0
1692190276.793;1692190277.296818;1692190381.284517;1692190381.284517;gateway_1;0;0;0
1692190360.582;1692190361.085889;1692190381.285514;1692190381.286514;gateway_2;0;0;0
1692190277.296;1692190277.799323;1692190381.286514;1692190381.28752;gateway_1;0;0;0
1692190361.085;1692190361.589713;1692190381.288516;1692190381.288516;gateway_2;0;0;0
1692190307.977;1692190308.486601;1692190381.289521;1692190381.289521;gateway_1;0;0;0
1692190361.588;1692190362.091922;1692190381.289521;1692190381.29052;gateway_2;0;0;0
1692190308.485;1692190308.988875;1692190381.29052;1692190381.293529;gateway_1;0;0;0
1692190362.091;1692190362.594586;1692190381.293529;1692190381.297516;gateway_2;0;0;0
1692190308.988;1692190309.491165;1692190381.29852;1692190381.29852;gateway_1;0;0;0
1692190362.594;1692190363.098782;1692190381.299519;1692190381.300519;gateway_2;0;0;0
1692190309.491;1692190309.99508;1692190381.300519;1692190381.301521;gateway_1;0;0;0
1692190363.097;1692190363.600023;1692190381.301521;1692190381.302522;gateway_2;0;0;0
1692190309.994;1692190310.498407;1692190381.302522;1692190381.303519;gateway_1;0;0;0
1692190363.599;1692190364.149061;1692190381.303519;1692190381.304515;gateway_2;0;0;0
1692190310.497;1692190310.999938;1692190381.304515;1692190381.305519;gateway_1;0;0;0
1692190364.148;1692190364.651124;1692190381.306514;1692190381.312514;gateway_2;0;0;0
1692190311.0;1692190311.502939;1692190381.314514;1692190381.315515;gateway_1;0;0;0
1692190364.651;1692190365.15452;1692190381.316518;1692190381.317514;gateway_2;0;0;0
1692190311.503;1692190312.006342;1692190381.318519;1692190381.320762;gateway_1;0;0;0
1692190365.154;1692190365.65625;1692190381.321546;1692190381.325027;gateway_2;0;0;0
1692190312.006;1692190312.509128;1692190381.325827;1692190381.326932;gateway_1;0;0;0
1692190365.656;1692190366.159426;1692190381.327477;1692190381.328564;gateway_2;0;0;0
1692190312.509;1692190313.015355;1692190381.329162;1692190381.330227;gateway_1;0;0;0
1692190366.159;1692190366.663716;1692190381.330775;1692190381.331308;gateway_2;0;0;0
1692190313.014;1692190313.518479;1692190381.331841;1692190381.333021;gateway_1;0;0;0
1692190366.663;1692190367.167314;1692190381.333569;1692190381.334626;gateway_2;0;0;0
1692190313.517;1692190314.020225;1692190381.334645;1692190381.335641;gateway_1;0;0;0
1692190367.166;1692190367.670395;1692190381.335641;1692190381.338643;gateway_2;0;0;0
1692190314.02;1692190314.523908;1692190381.338643;1692190381.340649;gateway_1;0;0;0
1692190367.669;1692190368.172382;1692190381.342639;1692190381.34564;gateway_2;0;0;0
1692190314.523;1692190315.026344;1692190381.346638;1692190381.346638;gateway_1;0;0;0
1692190368.172;1692190368.676018;1692190381.347639;1692190381.348641;gateway_2;0;0;0
1692190315.025;1692190315.528849;1692190381.348641;1692190381.34964;gateway_1;0;0;0
1692190368.675;1692190369.178292;1692190381.34964;1692190381.350639;gateway_2;0;0;0
1692190315.529;1692190316.031844;1692190381.358638;1692190381.35964;gateway_1;0;0;0
1692190369.178;1692190369.698884;1692190381.36064;1692190381.361641;gateway_2;0;0;0
1692190316.032;1692190316.534924;1692190381.361641;1692190381.362641;gateway_1;0;0;0
1692190369.701;1692190370.257751;1692190381.362641;1692190381.363639;gateway_2;0;0;0
1692190316.534;1692190317.036485;1692190381.36464;1692190381.36464;gateway_1;0;0;0
1692190370.257;1692190370.761266;1692190381.36564;1692190381.366639;gateway_2;0;0;0
1692190317.036;1692190317.539052;1692190381.366639;1692190381.36764;gateway_1;0;0;0
1692190370.761;1692190371.267139;1692190381.368642;1692190381.369642;gateway_2;0;0;0
1692190317.539;1692190318.041861;1692190381.369642;1692190381.370642;gateway_1;0;0;0
1692190371.266;1692190371.769017;1692190381.37164;1692190381.37364;gateway_2;0;0;0
1692190348.342;1692190348.845676;1692190381.37364;1692190381.374639;gateway_1;0;0;0
1692190371.768;1692190372.271471;1692190381.37564;1692190381.376639;gateway_2;0;0;0
1692190348.845;1692190349.348386;1692190381.376639;1692190381.377642;gateway_1;0;0;0
1692190372.271;1692190372.773344;1692190381.377642;1692190381.379647;gateway_2;0;0;0
1692190349.348;1692190349.85166;1692190381.382637;1692190381.385639;gateway_1;0;0;0
1692190372.773;1692190373.275599;1692190381.386639;1692190381.39164;gateway_2;0;0;0
1692190349.851;1692190350.35404;1692190381.39164;1692190381.392639;gateway_1;0;0;0
1692190373.276;1692190373.779256;1692190381.393638;1692190381.394653;gateway_2;0;0;0
1692190350.354;1692190350.857029;1692190381.395638;1692190381.395638;gateway_1;0;0;0
1692190373.779;1692190374.282282;1692190381.400642;1692190381.401639;gateway_2;0;0;0
1692190350.856;1692190351.360281;1692190381.401639;1692190381.402638;gateway_1;0;0;0
1692190374.281;1692190374.783856;1692190381.402638;1692190381.403637;gateway_2;0;0;0
1692190351.359;1692190351.862252;1692190381.403637;1692190381.404639;gateway_1;0;0;0
1692190374.783;1692190375.28786;1692190381.405639;1692190381.406639;gateway_2;0;0;0
1692190351.862;1692190352.364436;1692190381.406639;1692190381.40764;gateway_1;0;0;0
1692190375.287;1692190375.790035;1692190381.408664;1692190381.409639;gateway_2;0;0;0
1692190352.364;1692190352.868295;1692190381.409639;1692190381.41064;gateway_1;0;0;0
1692190375.789;1692190376.291252;1692190381.413641;1692190381.414641;gateway_2;0;0;0
1692190352.867;1692190353.371417;1692190381.415641;1692190381.415641;gateway_1;0;0;0
1692190376.291;1692190376.794298;1692190381.41664;1692190381.41664;gateway_2;0;0;0
1692190353.37;1692190353.874354;1692190381.417641;1692190381.417641;gateway_1;0;0;0
1692190376.794;1692190377.297313;1692190381.418639;1692190381.418639;gateway_2;0;0;0
1692190353.873;1692190354.376839;1692190381.419639;1692190381.419639;gateway_1;0;0;0
1692190377.297;1692190377.80046;1692190381.420639;1692190381.421639;gateway_2;0;0;0
1692190354.376;1692190354.879019;1692190381.421639;1692190381.422642;gateway_1;0;0;0
1692190377.8;1692190378.303154;1692190381.423649;1692190381.424639;gateway_2;0;0;0
1692190354.879;1692190355.386387;1692190381.424639;1692190381.425639;gateway_1;0;0;0
1692190378.303;1692190378.806122;1692190381.425639;1692190381.428647;gateway_2;0;0;0
1692190355.385;1692190355.888459;1692190381.429642;1692190381.431642;gateway_1;0;0;0
1692190378.806;1692190379.30837;1692190381.435638;1692190381.436638;gateway_2;0;1;1
1692190355.888;1692190356.391242;1692190381.436638;1692190381.437639;gateway_1;0;0;0
1692190379.308;1692190379.810618;1692190381.438653;1692190381.439642;gateway_2;0;1;1
1692190356.391;1692190356.893894;1692190381.439642;1692190381.440641;gateway_1;0;0;0
1692190379.81;1692190380.313617;1692190381.446639;1692190381.447641;gateway_2;0;1;1
1692190356.893;1692190357.398912;1692190381.447641;1692190381.448639;gateway_1;0;0;0
1692190380.313;1692190380.816171;1692190381.448639;1692190381.449639;gateway_2;0;1;1
1692190357.399;1692190358.069164;1692190381.449639;1692190381.45064;gateway_1;0;0;0
1692190380.816;1692190381.321546;1692190381.45064;1692190381.451639;gateway_2;0;1;1
1692190358.067;1692190358.571011;1692190381.451639;1692190381.45264;gateway_1;0;0;0
1692190381.319;1692190381.822984;1692190381.825218;1692190381.825777;gateway_2;0;1;1
1692190381.823;1692190382.32623;1692190382.32843;1692190382.330704;gateway_2;0;1;1
1692190382.326;1692190382.828596;1692190382.829595;1692190382.830596;gateway_2;1;1;1
1692190382.828;1692190383.331437;1692190383.333594;1692190383.334665;gateway_2;0;1;1
1692190383.331;1692190383.834264;1692190383.835886;1692190383.83702;gateway_2;0;1;1
1692190383.834;1692190384.337866;1692190384.339391;1692190384.341389;gateway_2;0;0;0
1692190384.337;1692190384.840151;1692190384.841271;1692190384.842339;gateway_2;0;0;0
1692190384.839;1692190385.343189;1692190385.344509;1692190385.345597;gateway_2;0;0;0
1692190385.342;1692190385.845417;1692190385.846524;1692190385.847602;gateway_2;0;0;0
1692190385.845;1692190386.347213;1692190386.348683;1692190386.349775;gateway_2;0;0;0
1692190388.86;1692190389.36415;1692190389.365408;1692190389.366938;gateway_1;0;0;0
1692190389.363;1692190389.867007;1692190389.868112;1692190389.869257;gateway_1;0;0;0
1692190389.866;1692190390.369137;1692190390.370248;1692190390.371391;gateway_1;0;0;0
1692190390.368;1692190390.871191;1692190390.872328;1692190390.873432;gateway_1;0;0;0
1692190390.87;1692190391.373895;1692190391.375545;1692190391.376659;gateway_1;0;0;0
1692190391.373;1692190391.877109;1692190391.87825;1692190391.87936;gateway_1;0;0;0
1692190391.876;1692190392.378954;1692190392.380562;1692190392.381728;gateway_1;0;0;0
1692190392.378;1692190392.88189;1692190392.883595;1692190392.884686;gateway_1;0;0;0
1692190392.881;1692190393.385144;1692190393.386844;1692190393.387976;gateway_1;0;0;0
1692190393.384;1692190393.888107;1692190393.889108;1692190393.891122;gateway_1;0;0;0
1692190393.887;1692190394.391568;1692190394.392714;1692190394.393805;gateway_1;0;0;0
1692190394.39;1692190394.894682;1692190394.895794;1692190394.896937;gateway_1;0;0;0
1692190394.894;1692190395.39675;1692190395.397824;1692190395.398375;gateway_1;0;0;0
1692190395.396;1692190395.900002;1692190395.901978;1692190395.903066;gateway_1;0;0;0
1692190395.899;1692190396.402318;1692190396.403467;1692190396.404643;gateway_1;0;0;0
1692190396.402;1692190396.906066;1692190396.907157;1692190396.907719;gateway_1;0;0;0
1692190396.905;1692190397.408152;1692190397.409794;1692190397.410354;gateway_1;0;0;0
1692190397.408;1692190397.911432;1692190397.91251;1692190397.913186;gateway_1;0;0;0
1692190397.91;1692190398.413148;1692190398.414281;1692190398.415371;gateway_1;0;0;0
1692190398.413;1692190398.916774;1692190398.917899;1692190398.921839;gateway_1;0;0;0
1692190398.916;1692190399.41921;1692190399.420326;1692190399.421537;gateway_2;0;0;0
1692190399.418;1692190399.922549;1692190399.923722;1692190399.924821;gateway_2;0;0;0
1692190399.922;1692190400.424704;1692190400.426437;1692190400.427578;gateway_2;0;0;0
1692190400.424;1692190400.929248;1692190400.930339;1692190400.931429;gateway_2;0;0;0
1692190400.927;1692190401.430845;1692190401.432064;1692190401.432741;gateway_2;0;0;0
1692190401.43;1692190401.933908;1692190401.935459;1692190401.936094;gateway_2;0;0;0
1692190401.933;1692190402.436834;1692190402.437394;1692190402.438511;gateway_2;0;0;0
1692190402.436;1692190402.940849;1692190402.941846;1692190402.942851;gateway_2;0;0;0
1692190402.939;1692190403.443115;1692190403.444188;1692190403.445299;gateway_2;0;0;0
1692190403.442;1692190403.946422;1692190403.948244;1692190403.949335;gateway_2;0;0;0
1692190403.945;1692190404.449498;1692190404.450628;1692190404.451725;gateway_2;0;0;0
1692190404.449;1692190404.952161;1692190404.953284;1692190404.954398;gateway_2;0;0;0
1692190404.951;1692190405.455243;1692190405.456428;1692190405.457557;gateway_2;0;0;0
1692190405.454;1692190405.957835;1692190405.95952;1692190405.960644;gateway_2;0;0;0
1692190405.957;1692190406.460288;1692190406.461386;1692190406.462474;gateway_2;0;0;0
1692190406.46;1692190406.963517;1692190406.964626;1692190406.965766;gateway_2;0;0;0
1692190406.963;1692190407.465883;1692190407.46697;1692190407.468098;gateway_2;0;0;0
1692190407.465;1692190407.969132;1692190407.970331;1692190407.971456;gateway_2;0;0;0
1692190407.968;1692190408.471853;1692190408.472946;1692190408.473488;gateway_2;0;0;0
1692190408.471;1692190408.974858;1692190408.976139;1692190408.977231;gateway_2;0;0;0
1692190408.974;1692190409.477641;1692190409.479295;1692190409.480424;gateway_2;0;0;0
1692190409.476;1692190409.980512;1692190409.98151;1692190409.983331;gateway_2;0;0;0
1692190409.98;1692190410.483669;1692190410.484806;1692190410.485873;gateway_2;0;0;0
1692190410.483;1692190410.987483;1692190410.988583;1692190410.989651;gateway_2;0;0;0
1692190410.986;1692190411.489724;1692190411.491336;1692190411.491937;gateway_2;0;0;0
1692190411.489;1692190411.993744;1692190411.994865;1692190411.995945;gateway_2;0;0;0
1692190411.993;1692190412.496942;1692190412.498039;1692190412.499165;gateway_2;0;0;0
1692190412.496;1692190413.000443;1692190413.001474;1692190413.003768;gateway_2;0;0;0
1692190412.999;1692190413.502899;1692190413.503977;1692190413.505127;gateway_2;0;0;0
1692190413.502;1692190414.00507;1692190414.006817;1692190414.00907;gateway_2;0;0;0
1692190414.004;1692190414.507339;1692190414.508964;1692190414.510052;gateway_2;0;0;0
1692190414.506;1692190415.010086;1692190415.011574;1692190415.013054;gateway_2;0;0;0
1692190415.009;1692190415.512272;1692190415.513913;1692190415.515003;gateway_2;0;0;0
1692190415.512;1692190416.014912;1692190416.016629;1692190416.017803;gateway_2;0;0;0
1692190416.014;1692190416.517449;1692190416.518549;1692190416.519722;gateway_2;0;0;0
1692190416.517;1692190417.020129;1692190417.020707;1692190417.0232;gateway_2;0;0;0
1692190417.019;1692190417.522364;1692190417.523515;1692190417.524615;gateway_2;0;0;0
1692190417.522;1692190418.025665;1692190418.027225;1692190418.029226;gateway_2;0;0;0
1692190418.025;1692190418.528596;1692190418.52977;1692190418.530849;gateway_2;0;0;0
1692190418.527;1692190419.030864;1692190419.032334;1692190419.03399;gateway_2;0;0;0
1692190419.03;1692190419.533546;1692190419.535196;1692190419.53629;gateway_2;0;1;1
1692190419.532;1692190420.035553;1692190420.037214;1692190420.038361;gateway_2;0;1;1
1692190420.035;1692190420.539134;1692190420.540771;1692190420.541862;gateway_2;0;1;1
1692190420.538;1692190421.041141;1692190421.042775;1692190421.043301;gateway_2;0;1;1
1692190421.041;1692190421.543417;1692190421.545053;1692190421.54615;gateway_2;0;1;1
1692190421.543;1692190422.045808;1692190422.046808;1692190422.047809;gateway_2;0;1;1
1692190422.045;1692190422.55195;1692190422.553952;1692190422.554949;gateway_2;0;1;1
1692190422.55;1692190423.053877;1692190423.055573;1692190423.056119;gateway_2;1;1;1
1692190423.053;1692190423.556423;1692190423.558621;1692190423.559181;gateway_2;0;1;1
1692190423.556;1692190424.059435;1692190424.061084;1692190424.061664;gateway_2;0;1;1
1692190424.058;1692190424.567809;1692190424.570482;1692190424.574216;gateway_2;0;0;0
1692190424.565;1692190425.068204;1692190425.069856;1692190425.070479;gateway_2;0;0;0
1692190425.068;1692190425.571689;1692190425.573369;1692190425.57452;gateway_2;0;0;0
1692190425.571;1692190426.07368;1692190426.074757;1692190426.075885;gateway_2;0;0;0
1692190426.073;1692190426.577001;1692190426.578092;1692190426.579154;gateway_2;0;0;0
1692190429.09;1692190429.594817;1692190429.595893;1692190429.597081;gateway_1;0;0;0
1692190429.594;1692190430.096684;1692190430.097776;1692190430.098869;gateway_1;0;0;0
1692190430.096;1692190430.600509;1692190430.601622;1692190430.602718;gateway_1;0;0;0
1692190430.599;1692190431.10317;1692190431.104431;1692190431.10552;gateway_1;0;0;0
1692190431.102;1692190431.607093;1692190431.608235;1692190431.609372;gateway_1;0;0;0
1692190431.605;1692190432.109509;1692190432.110694;1692190432.112322;gateway_1;0;0;0
1692190432.109;1692190432.612858;1692190432.613955;1692190432.615092;gateway_1;0;0;0
1692190432.611;1692190433.115332;1692190433.116443;1692190433.117023;gateway_1;0;0;0
1692190433.114;1692190433.617747;1692190433.619365;1692190433.6205;gateway_1;0;0;0
1692190433.617;1692190434.119815;1692190434.120954;1692190434.122093;gateway_1;0;0;0
1692190434.119;1692190434.626555;1692190434.63461;1692190434.638998;gateway_1;0;0;0
1692190434.626;1692190435.128452;1692190435.129554;1692190435.130694;gateway_1;0;0;0
1692190435.128;1692190435.631242;1692190435.632348;1692190435.633537;gateway_1;0;0;0
1692190435.63;1692190436.133858;1692190436.135166;1692190436.136256;gateway_1;0;0;0
1692190436.133;1692190436.678622;1692190436.680924;1692190436.684058;gateway_1;0;0;0
1692190436.678;1692190437.180147;1692190437.181224;1692190437.182371;gateway_1;0;0;0
1692190437.18;1692190437.685788;1692190437.689167;1692190437.691043;gateway_1;0;0;0
