hour,nodeID,base_demand,demand_value,head_value,pressure_value,x_pos,y_pos,node_type,has_leak,leak_area_value,leak_discharge_value,leak_demand_value,tot_junctions_demand,tot_leaks_demand,tot_network_demand
0:00:00,8660,0.00479959,0.00078892,20.83489014,4.02508955,499577.15000000,1376601.88000000,Junction,False,0.00000000,0.00000000,0.00000000,0.10138520,0.11204774,0.21343294
0:00:00,8656,0.00485773,0.00086017,21.16034466,4.10510267,498681.70000000,1376795.70000000,Junction,True,0.00050000,0.75000000,0.00334609,0.10072616,0.10912204,0.20984820
0:00:00,8664,0.00491910,0.00080694,20.83345285,4.02349015,499629.03000000,1376590.44000000,Junction,True,0.00050000,0.75000000,0.00335080,0.10216407,0.11539854,0.21756261
0:00:00,8662,0.00490405,0.00081113,20.83425595,4.02406108,499597.04000000,1376597.50000000,Junction,False,0.00000000,0.00000000,0.00000000,0.10188515,0.11204774,0.21393289
0:00:00,8654,0.00501699,0.00014067,21.67920573,3.45201391,497863.18000000,1376980.01000000,Junction,False,0.00000000,0.00000000,0.00000000,0.10008868,0.10577595,0.20586463
0:00:00,8716,0.00503534,0.00026719,20.77183927,3.55501834,500206.42000000,1378448.16000000,Junction,True,0.00050000,0.75000000,0.00316732,0.11514105,0.15247026,0.26761130
0:00:00,8650,0.00506303,0.00010101,22.32553985,3.39330285,497489.76000000,1377761.98000000,Junction,False,0.00000000,0.00000000,0.00000000,0.10008868,0.10294359,0.20303227
0:00:00,8746,0.00514962,0.00036765,20.62120473,3.62696260,500947.50000000,1378286.76000000,Junction,False,0.00000000,0.00000000,0.00000000,0.11801676,0.17556514,0.29358190
0:00:00,8732,0.00503264,0.00026333,20.63989457,3.53709689,500907.83000000,1378242.54000000,Junction,False,0.00000000,0.00000000,0.00000000,0.11651080,0.16404453,0.28055532
0:00:00,8684,0.00485033,0.00003098,21.50289366,3.26082184,499219.59000000,1378806.30000000,Junction,True,0.00050000,0.75000000,0.00297827,0.10218461,0.12997945,0.23216406
0:00:00,8668,0.00513296,0.00012819,20.73771811,3.46173699,499793.78000000,1377304.14000000,Junction,True,0.00050000,0.75000000,0.00312025,0.10218461,0.12140577,0.22359038
0:00:00,8730,0.00493583,0.00016202,20.63996537,3.46167628,500907.71000000,1378210.42000000,Junction,False,0.00000000,0.00000000,0.00000000,0.11629469,0.16404453,0.28033922
0:00:00,8658,0.00508032,0.00000550,20.96671792,3.10932905,499136.15000000,1376698.38000000,Junction,True,0.00050000,0.75000000,0.00292569,0.10072616,0.11204774,0.21277390
0:00:00,8678,0.00515227,0.00000326,20.87774408,3.12246353,499695.44000000,1378245.57000000,Junction,False,0.00000000,0.00000000,0.00000000,0.10218461,0.12415024,0.22633485
0:00:00,8652,0.00489157,0.00000430,21.95760355,3.01836535,497631.16000000,1377314.40000000,Junction,True,0.00050000,0.75000000,0.00283236,0.10008868,0.10577595,0.20586463
0:00:00,8676,0.00492144,0.00000056,20.84522102,3.03387711,499795.43000000,1378126.95000000,Junction,False,0.00000000,0.00000000,0.00000000,0.10218461,0.12415024,0.22633485
0:00:00,8714,0.00509574,0.00000000,21.22252497,2.86384217,499855.18000000,1379125.15000000,Junction,True,0.00050000,0.75000000,0.00284544,0.11453547,0.14930294,0.26383841
0:00:00,8710,0.00511561,0.00000006,21.23027499,2.88610519,499568.18000000,1378750.74000000,Junction,False,0.00000000,0.00000000,0.00000000,0.11453547,0.14645750,0.26099297
0:00:00,8712,0.00500402,0.00000000,21.22302471,2.86464438,499827.86000000,1379108.55000000,Junction,False,0.00000000,0.00000000,0.00000000,0.11453547,0.14645750,0.26099297
0:00:00,8682,0.00498611,0.00000019,21.23387895,2.90347980,499380.43000000,1378616.61000000,Junction,True,0.00050000,0.75000000,0.00285094,0.10218461,0.12700118,0.22918579
0:00:00,8666,0.00497411,0.00000026,20.76019390,2.96791510,499881.91000000,1376997.72000000,Junction,True,0.00050000,0.75000000,0.00288698,0.10216407,0.11828552,0.22044959
0:00:00,8674,0.00497505,0.00000000,20.74962656,2.88374691,500076.53000000,1377770.29000000,Junction,False,0.00000000,0.00000000,0.00000000,0.10218461,0.12415024,0.22633485
0:00:00,8742,0.00517820,0.00000000,21.22252497,2.75056216,500278.43000000,1379108.07000000,Junction,False,0.00000000,0.00000000,0.00000000,0.11724468,0.17306450,0.29030918
0:00:00,8680,0.00491838,0.00000000,21.09564752,2.73437527,499467.73000000,1378444.34000000,Junction,False,0.00000000,0.00000000,0.00000000,0.10218461,0.12415024,0.22633485
0:00:00,8672,0.00485182,0.00000000,20.72840664,2.64121190,500085.31000000,1377670.00000000,Junction,True,0.00050000,0.75000000,0.00274448,0.10218461,0.12415024,0.22633485
